 ,Area,Mean,Min,Max,XM,YM,Perim.,BX,BY,Width,Height
349,0.059,255,255,255,47.753,103.088,1.039,47.571,102.972,0.396,0.198
350,0.029,255,255,255,57.631,103.022,0.619,57.482,102.972,0.297,0.099
351,0.039,255,255,255,62.438,103.022,0.817,62.239,102.972,0.396,0.099
352,0.010,255,255,255,48.315,103.121,0.280,48.265,103.071,0.099,0.099
353,0.069,255,255,255,48.810,103.192,1.494,48.463,103.071,0.694,0.198
354,0.029,255,255,255,49.405,103.187,0.701,49.256,103.071,0.297,0.198
355,0.010,255,255,255,56.640,103.121,0.280,56.590,103.071,0.099,0.099
356,0.039,255,255,255,56.987,103.121,0.817,56.788,103.071,0.396,0.099
357,0.039,255,255,255,49.851,103.245,0.981,49.653,103.171,0.396,0.198
358,0.029,255,255,255,50.297,103.253,0.701,50.148,103.171,0.297,0.198
359,0.010,255,255,255,50.693,103.220,0.280,50.644,103.171,0.099,0.099
360,0.020,255,255,255,51.139,103.220,0.420,51.040,103.171,0.198,0.099
361,0.029,255,255,255,51.486,103.220,0.619,51.338,103.171,0.297,0.099
362,0.049,255,255,255,29.782,103.498,1.179,29.534,103.369,0.496,0.297
363,0.039,255,255,255,53.914,1.140,0.817,53.716,1.090,0.396,0.099
364,0.020,255,255,255,49.454,1.239,0.420,49.355,1.189,0.198,0.099
365,0.039,255,255,255,55.996,1.239,0.817,55.797,1.189,0.396,0.099
366,0.963,255,255,255,53.455,1.400,16.490,49.653,1.288,8.028,0.297
367,0.049,255,255,255,49.207,1.437,1.015,48.959,1.388,0.496,0.099
368,0.020,255,255,255,25.966,1.536,0.420,25.867,1.487,0.198,0.099
369,0.029,255,255,255,48.017,1.536,0.619,47.869,1.487,0.297,0.099
370,0.029,255,255,255,48.513,1.536,0.619,48.364,1.487,0.297,0.099
371,0.010,255,255,255,44.053,1.635,0.280,44.004,1.586,0.099,0.099
372,0.088,255,255,255,47.225,1.635,1.808,46.779,1.586,0.892,0.099
373,0.059,255,255,255,51.040,1.635,1.213,50.743,1.586,0.595,0.099
374,0.059,255,255,255,52.031,1.635,1.213,51.734,1.586,0.595,0.099
375,0.236,255,255,255,54.212,1.635,4.781,53.022,1.586,2.379,0.099
376,0.020,255,255,255,55.599,1.635,0.420,55.500,1.586,0.198,0.099
377,0.059,255,255,255,58.275,1.635,1.213,57.978,1.586,0.595,0.099
378,0.147,255,255,255,45.936,1.787,3.079,45.193,1.685,1.487,0.198
379,4.302,255,255,255,65.701,3.330,39.223,55.896,1.685,17.046,4.063
380,0.069,255,255,255,59.117,1.734,1.412,58.771,1.685,0.694,0.099
381,0.020,255,255,255,59.861,1.833,0.420,59.762,1.784,0.198,0.099
382,0.236,255,255,255,43.999,2.056,4.433,43.013,1.883,2.081,0.396
383,0.020,255,255,255,61.248,2.032,0.420,61.149,1.982,0.198,0.099
384,0.039,255,255,255,45.094,2.131,0.817,44.896,2.081,0.396,0.099
385,0.039,255,255,255,44.499,2.230,0.817,44.301,2.180,0.396,0.099
386,0.039,255,255,255,43.904,2.329,0.817,43.706,2.279,0.396,0.099
387,0.010,255,255,255,41.476,2.428,0.280,41.427,2.379,0.099,0.099
388,0.029,255,255,255,43.359,2.428,0.619,43.211,2.379,0.297,0.099
389,0.020,255,255,255,42.814,2.527,0.420,42.715,2.478,0.198,0.099
390,0.010,255,255,255,65.064,2.825,0.280,65.014,2.775,0.099,0.099
391,9.223,255,255,255,66.454,5.455,63.378,52.626,2.973,27.354,7.730
392,0.010,255,255,255,38.008,3.717,0.280,37.958,3.667,0.099,0.099
393,0.010,255,255,255,37.017,4.014,0.280,36.967,3.964,0.099,0.099
394,0.010,255,255,255,36.422,4.212,0.280,36.372,4.163,0.099,0.099
395,0.010,255,255,255,92.913,4.311,0.280,92.863,4.262,0.099,0.099
396,0.020,255,255,255,42.616,4.509,0.420,42.517,4.460,0.198,0.099
397,0.010,255,255,255,35.233,4.608,0.280,35.183,4.559,0.099,0.099
398,0.010,255,255,255,42.368,4.608,0.280,42.319,4.559,0.099,0.099
399,0.010,255,255,255,72.794,5.203,0.280,72.745,5.154,0.099,0.099
400,0.118,255,255,255,40.279,5.443,2.054,39.841,5.253,0.892,0.396
401,0.010,255,255,255,73.587,5.500,0.280,73.538,5.451,0.099,0.099
402,0.010,255,255,255,32.458,5.699,0.280,32.408,5.649,0.099,0.099
403,0.069,255,255,255,39.395,5.798,1.576,39.048,5.649,0.694,0.297
404,0.010,255,255,255,68.334,5.699,0.280,68.285,5.649,0.099,0.099
405,0.020,255,255,255,73.934,5.699,0.420,73.835,5.649,0.198,0.099
406,2.181,255,255,255,76.971,7.495,27.745,73.240,5.748,7.136,3.766
407,0.020,255,255,255,74.330,5.897,0.420,74.231,5.847,0.198,0.099
408,0.079,255,255,255,38.553,6.120,1.856,38.156,5.946,0.793,0.396
409,0.010,255,255,255,31.566,6.095,0.280,31.516,6.046,0.099,0.099
410,0.079,255,255,255,75.842,6.541,1.261,75.619,6.343,0.496,0.396
411,0.010,255,255,255,37.413,6.591,0.280,37.363,6.541,0.099,0.099
412,0.010,255,255,255,37.215,6.690,0.280,37.165,6.640,0.099,0.099
413,0.010,255,255,255,37.017,6.789,0.280,36.967,6.739,0.099,0.099
414,0.020,255,255,255,35.778,7.383,0.420,35.679,7.334,0.198,0.099
415,0.010,255,255,255,35.332,7.582,0.280,35.282,7.532,0.099,0.099
416,0.010,255,255,255,34.935,7.780,0.280,34.886,7.730,0.099,0.099
417,0.010,255,255,255,34.539,7.879,0.280,34.489,7.829,0.099,0.099
418,0.079,255,255,255,33.994,8.226,1.856,33.597,8.028,0.793,0.396
419,0.020,255,255,255,71.803,8.127,0.479,71.754,8.028,0.099,0.198
420,0.029,255,255,255,72.431,8.242,0.561,72.348,8.127,0.198,0.198
421,0.138,255,255,255,72.950,8.481,1.996,72.646,8.226,0.694,0.396
422,0.010,255,255,255,37.710,8.375,0.280,37.661,8.325,0.099,0.099
423,0.020,255,255,255,96.481,8.424,0.479,96.431,8.325,0.099,0.198
424,0.088,255,255,255,33.052,8.727,2.218,32.606,8.424,0.892,0.595
425,0.010,255,255,255,37.413,8.474,0.280,37.363,8.424,0.099,0.099
426,0.049,255,255,255,73.706,8.830,0.981,73.538,8.721,0.396,0.198
427,0.079,255,255,255,36.471,8.957,1.378,36.174,8.821,0.595,0.297
428,4.174,255,255,255,79.003,11.999,26.642,74.033,8.920,9.217,5.847
429,0.010,255,255,255,32.458,9.068,0.280,32.408,9.019,0.099,0.099
430,0.560,255,255,255,34.732,9.924,7.202,33.399,9.019,2.775,1.586
431,0.020,255,255,255,32.210,9.217,0.561,32.111,9.118,0.198,0.198
432,0.010,255,255,255,31.665,9.564,0.280,31.615,9.514,0.099,0.099
433,0.010,255,255,255,31.467,9.663,0.280,31.417,9.613,0.099,0.099
434,0.010,255,255,255,31.268,9.762,0.280,31.219,9.713,0.099,0.099
435,0.020,255,255,255,31.021,9.960,0.420,30.921,9.911,0.198,0.099
436,0.020,255,255,255,30.624,10.158,0.420,30.525,10.109,0.198,0.099
437,0.079,255,255,255,30.129,10.505,1.460,29.831,10.307,0.595,0.396
438,0.029,255,255,255,33.350,10.753,0.619,33.201,10.704,0.297,0.099
439,0.020,255,255,255,32.953,11.001,0.479,32.904,10.902,0.099,0.198
440,0.020,255,255,255,78.741,11.100,0.479,78.691,11.001,0.099,0.198
441,0.088,255,255,255,32.469,11.271,1.518,32.210,11.100,0.496,0.396
442,1.739,255,255,255,29.058,12.169,4.925,28.345,11.298,1.487,1.586
443,0.010,255,255,255,77.452,11.447,0.280,77.403,11.397,0.099,0.099
444,0.029,255,255,255,31.995,11.579,0.561,31.913,11.496,0.198,0.198
445,0.020,255,255,255,77.700,11.546,0.420,77.601,11.496,0.198,0.099
446,1.130,255,255,255,42.478,12.508,3.828,41.922,11.893,1.189,1.189
447,0.010,255,255,255,26.610,13.033,0.280,26.561,12.983,0.099,0.099
448,0.020,255,255,255,86.273,13.181,0.479,86.223,13.082,0.099,0.198
449,0.010,255,255,255,26.313,13.231,0.280,26.263,13.181,0.099,0.099
450,0.059,255,255,255,25.999,13.479,1.121,25.768,13.280,0.396,0.396
451,0.010,255,255,255,29.286,13.429,0.280,29.237,13.379,0.099,0.099
452,0.010,255,255,255,80.425,13.627,0.280,80.376,13.578,0.099,0.099
453,0.010,255,255,255,28.890,13.726,0.280,28.840,13.677,0.099,0.099
454,0.029,255,255,255,82.143,13.759,0.561,82.061,13.677,0.198,0.198
455,0.010,255,255,255,28.692,13.825,0.280,28.642,13.776,0.099,0.099
456,0.010,255,255,255,28.493,14.024,0.280,28.444,13.974,0.099,0.099
457,0.029,255,255,255,28.229,14.255,0.561,28.146,14.172,0.198,0.198
458,0.010,255,255,255,24.826,14.420,0.280,24.777,14.371,0.099,0.099
459,0.029,255,255,255,27.932,14.453,0.561,27.849,14.371,0.198,0.198
460,0.039,255,255,255,54.212,14.470,0.561,54.113,14.371,0.198,0.198
461,0.413,255,255,255,26.974,15.303,5.220,26.164,14.569,1.586,1.487
462,0.010,255,255,255,88.949,14.817,0.280,88.899,14.767,0.099,0.099
463,0.187,255,255,255,84.103,15.980,1.658,83.845,15.659,0.496,0.595
464,0.069,255,255,255,25.973,16.218,1.039,25.768,16.055,0.396,0.297
465,0.049,255,255,255,82.764,16.343,0.957,82.655,16.154,0.198,0.396
466,0.010,255,255,255,84.984,16.204,0.280,84.935,16.154,0.099,0.099
467,2.014,255,255,255,85.413,17.349,14.500,82.854,16.154,4.658,2.676
468,0.285,255,255,255,25.189,16.915,3.678,24.479,16.452,1.288,1.090
469,0.010,255,255,255,87.859,16.501,0.280,87.809,16.452,0.099,0.099
470,0.039,255,255,255,89.345,17.517,0.701,89.196,17.443,0.297,0.198
471,2.662,255,255,255,64.916,18.697,6.477,64.122,17.542,1.685,2.279
472,0.059,255,255,255,24.331,17.740,1.097,24.083,17.641,0.496,0.198
473,0.059,255,255,255,24.017,18.071,1.039,23.786,17.938,0.396,0.297
474,0.059,255,255,255,20.846,18.318,1.402,20.614,18.038,0.496,0.496
475,6.060,255,255,255,98.236,29.705,67.337,90.782,18.236,12.488,24.579
476,0.069,255,255,255,23.495,18.597,1.319,23.290,18.335,0.396,0.496
477,0.059,255,255,255,86.521,18.483,0.759,86.421,18.335,0.198,0.297
478,0.010,255,255,255,90.237,18.384,0.280,90.188,18.335,0.099,0.099
479,1.130,255,255,255,40.347,19.038,3.770,39.742,18.434,1.189,1.189
480,0.138,255,255,255,88.007,19.057,1.914,87.809,18.632,0.396,0.793
481,0.020,255,255,255,22.943,19.227,0.479,22.894,19.128,0.099,0.198
482,0.010,255,255,255,41.476,19.276,0.280,41.427,19.227,0.099,0.099
483,0.825,255,255,255,89.252,20.272,5.979,88.404,19.227,1.883,2.180
484,8.035,255,255,255,97.095,31.727,67.339,89.890,19.227,12.289,28.246
485,0.039,255,255,255,22.720,19.475,0.759,22.596,19.326,0.198,0.297
486,0.069,255,255,255,19.545,19.758,1.319,19.326,19.524,0.396,0.496
487,0.020,255,255,255,22.448,19.722,0.479,22.398,19.623,0.099,0.198
488,0.029,255,255,255,22.150,20.069,0.677,22.101,19.921,0.099,0.297
489,0.147,255,255,255,18.807,20.657,2.359,18.533,20.218,0.694,0.892
490,0.010,255,255,255,93.012,20.267,0.280,92.963,20.218,0.099,0.099
491,0.020,255,255,255,21.754,20.614,0.479,21.704,20.515,0.099,0.198
492,0.039,255,255,255,93.309,20.689,0.841,93.161,20.515,0.297,0.297
493,0.010,255,255,255,21.457,20.763,0.280,21.407,20.713,0.099,0.099
494,1.306,255,255,255,16.452,23.858,14.781,14.470,21.110,3.964,5.748
495,0.010,255,255,255,21.159,21.358,0.280,21.110,21.308,0.099,0.099
496,0.039,255,255,255,90.510,21.556,1.039,90.386,21.407,0.297,0.297
497,0.010,255,255,255,20.862,21.556,0.280,20.813,21.506,0.099,0.099
498,0.481,255,255,255,65.683,21.944,2.417,65.312,21.506,0.793,0.793
499,0.010,255,255,255,20.763,21.754,0.280,20.713,21.704,0.099,0.099
500,0.010,255,255,255,93.309,22.250,0.280,93.260,22.200,0.099,0.099
501,0.010,255,255,255,82.804,22.448,0.280,82.754,22.398,0.099,0.099
502,0.029,255,255,255,39.858,23.472,0.561,39.742,23.389,0.198,0.198
503,0.010,255,255,255,14.618,24.430,0.280,14.569,24.380,0.099,0.099
504,0.010,255,255,255,11.447,26.511,0.280,11.397,26.462,0.099,0.099
505,0.010,255,255,255,55.649,26.709,0.280,55.599,26.660,0.099,0.099
506,0.010,255,255,255,87.165,26.709,0.280,87.115,26.660,0.099,0.099
507,0.039,255,255,255,14.494,27.155,1.039,14.371,26.957,0.297,0.396
508,0.020,255,255,255,87.660,27.354,0.479,87.611,27.254,0.099,0.198
509,0.049,255,255,255,14.043,27.700,1.237,13.875,27.453,0.297,0.496
510,0.010,255,255,255,95.589,27.800,0.280,95.539,27.750,0.099,0.099
511,0.059,255,255,255,88.172,28.014,0.841,88.007,27.849,0.297,0.297
512,0.010,255,255,255,13.825,28.196,0.280,13.776,28.146,0.099,0.099
513,0.010,255,255,255,88.453,28.394,0.280,88.404,28.345,0.099,0.099
514,0.088,255,255,255,13.462,28.747,1.716,13.280,28.444,0.396,0.694
515,0.029,255,255,255,88.618,28.625,0.561,88.503,28.543,0.198,0.198
516,0.029,255,255,255,98.232,28.890,0.759,98.116,28.741,0.198,0.297
517,0.029,255,255,255,88.817,28.923,0.561,88.701,28.840,0.198,0.198
518,1.375,255,255,255,95.563,29.644,4.307,94.945,28.939,1.288,1.388
519,0.108,255,255,255,98.634,29.683,2.673,98.314,29.138,0.595,1.090
520,0.599,255,255,255,12.357,31.042,7.376,11.695,29.534,1.388,3.072
521,0.049,255,255,255,89.286,29.702,0.759,89.196,29.534,0.198,0.297
522,0.029,255,255,255,0.578,30.112,0.561,0.496,30.029,0.198,0.198
523,0.010,255,255,255,79.434,30.773,0.280,79.385,30.723,0.099,0.099
524,0.010,255,255,255,99.256,30.971,0.280,99.206,30.921,0.099,0.099
525,0.010,255,255,255,99.355,31.169,0.280,99.305,31.120,0.099,0.099
526,0.020,255,255,255,90.336,31.318,0.479,90.287,31.219,0.099,0.198
527,0.010,255,255,255,99.454,31.367,0.280,99.404,31.318,0.099,0.099
528,0.010,255,255,255,99.553,31.566,0.280,99.504,31.516,0.099,0.099
529,0.010,255,255,255,90.634,31.863,0.280,90.584,31.813,0.099,0.099
530,0.010,255,255,255,99.652,31.863,0.280,99.603,31.813,0.099,0.099
531,0.010,255,255,255,46.432,31.962,0.280,46.382,31.913,0.099,0.099
532,0.010,255,255,255,99.751,32.061,0.280,99.702,32.012,0.099,0.099
533,0.010,255,255,255,67.046,32.259,0.280,66.996,32.210,0.099,0.099
534,0.020,255,255,255,99.850,32.309,0.479,99.801,32.210,0.099,0.198
535,0.010,255,255,255,99.950,32.557,0.280,99.900,32.507,0.099,0.099
536,0.020,255,255,255,91.179,32.755,0.420,91.079,32.705,0.198,0.099
537,0.010,255,255,255,100.049,32.755,0.280,99.999,32.705,0.099,0.099
538,0.039,255,255,255,11.521,32.978,0.759,11.397,32.804,0.198,0.297
539,0.020,255,255,255,100.148,33.003,0.479,100.098,32.904,0.099,0.198
540,1.159,255,255,255,10.588,35.465,10.760,9.713,33.201,1.784,4.559
541,0.039,255,255,255,100.296,33.399,0.957,100.197,33.201,0.198,0.396
542,1.149,255,255,255,69.087,33.979,3.852,68.483,33.300,1.189,1.288
543,0.079,255,255,255,91.885,33.771,0.981,91.674,33.597,0.396,0.297
544,0.010,255,255,255,100.445,33.746,0.280,100.396,33.696,0.099,0.099
545,0.010,255,255,255,92.021,34.242,0.280,91.971,34.192,0.099,0.099
546,0.049,255,255,255,92.477,34.955,0.759,92.368,34.787,0.198,0.297
547,0.010,255,255,255,100.842,34.836,0.280,100.792,34.787,0.099,0.099
548,0.010,255,255,255,100.941,35.034,0.280,100.891,34.985,0.099,0.099
549,0.010,255,255,255,92.715,35.530,0.280,92.665,35.480,0.099,0.099
550,0.010,255,255,255,101.139,35.629,0.280,101.089,35.579,0.099,0.099
551,0.010,255,255,255,92.120,35.728,0.280,92.071,35.679,0.099,0.099
552,0.020,255,255,255,92.368,35.976,0.561,92.269,35.877,0.198,0.198
553,0.059,255,255,255,93.260,36.224,0.759,93.161,36.075,0.198,0.297
554,0.010,255,255,255,101.535,36.818,0.280,101.486,36.769,0.099,0.099
555,0.010,255,255,255,101.634,37.116,0.280,101.585,37.066,0.099,0.099
556,0.010,255,255,255,93.706,37.215,0.280,93.656,37.165,0.099,0.099
557,0.029,255,255,255,93.904,37.710,0.677,93.854,37.562,0.099,0.297
558,0.128,255,255,255,9.655,38.343,2.112,9.514,37.859,0.297,0.892
559,0.010,255,255,255,51.288,38.206,0.280,51.238,38.156,0.099,0.099
560,0.029,255,255,255,14.354,38.470,0.561,14.271,38.354,0.198,0.198
561,0.010,255,255,255,94.300,38.503,0.280,94.251,38.454,0.099,0.099
562,0.010,255,255,255,101.634,38.602,0.280,101.585,38.553,0.099,0.099
563,0.010,255,255,255,9.366,39.395,0.280,9.316,39.346,0.099,0.099
564,0.010,255,255,255,9.267,39.692,0.280,9.217,39.643,0.099,0.099
565,0.029,255,255,255,102.427,39.891,0.677,102.378,39.742,0.099,0.297
566,0.010,255,255,255,2.825,39.891,0.280,2.775,39.841,0.099,0.099
567,1.788,255,255,255,53.884,40.731,4.950,53.121,39.940,1.586,1.586
568,0.069,255,255,255,28.451,40.202,1.039,28.246,40.039,0.396,0.297
569,1.336,255,255,255,51.595,42.504,4.191,50.941,41.823,1.388,1.288
570,0.010,255,255,255,95.589,42.071,0.280,95.539,42.021,0.099,0.099
571,0.010,255,255,255,95.787,42.864,0.280,95.738,42.814,0.099,0.099
572,0.501,255,255,255,103.562,44.312,6.487,103.270,42.913,0.595,2.874
573,0.059,255,255,255,44.103,43.855,1.213,43.805,43.805,0.595,0.099
574,0.010,255,255,255,43.458,43.954,0.280,43.409,43.904,0.099,0.099
575,0.010,255,255,255,77.650,44.846,0.280,77.601,44.796,0.099,0.099
576,0.020,255,255,255,7.185,45.490,0.479,7.136,45.391,0.099,0.198
577,1.424,255,255,255,48.392,46.155,4.307,47.770,45.490,1.288,1.388
578,0.049,255,255,255,103.815,46.055,0.841,103.666,45.887,0.297,0.297
579,0.039,255,255,255,103.864,46.382,0.561,103.765,46.283,0.198,0.198
580,0.029,255,255,255,103.881,46.663,0.561,103.765,46.580,0.198,0.198
581,1.424,255,255,255,100.639,47.398,4.249,99.999,46.679,1.288,1.388
582,0.010,255,255,255,6.987,46.927,0.280,6.938,46.878,0.099,0.099
583,0.069,255,255,255,103.914,47.225,1.470,103.864,46.878,0.099,0.694
584,0.020,255,255,255,60.852,47.026,0.420,60.753,46.977,0.198,0.099
585,0.049,255,255,255,59.831,47.165,0.759,59.663,47.076,0.297,0.198
586,0.020,255,255,255,6.987,47.274,0.479,6.938,47.175,0.099,0.198
587,0.010,255,255,255,6.987,47.522,0.280,6.938,47.472,0.099,0.099
588,0.029,255,255,255,6.921,47.819,0.759,6.838,47.671,0.198,0.297
589,0.029,255,255,255,104.013,47.819,0.677,103.963,47.671,0.099,0.297
590,1.022,255,255,255,42.723,48.308,3.630,42.121,47.770,1.189,1.090
591,0.020,255,255,255,7.879,47.968,0.479,7.829,47.869,0.099,0.198
592,0.010,255,255,255,102.130,47.918,0.280,102.080,47.869,0.099,0.099
593,0.020,255,255,255,104.013,48.166,0.479,103.963,48.067,0.099,0.198
594,348.444,255,255,255,48.696,84.770,439.394,5.154,48.265,97.918,54.013
595,0.039,255,255,255,104.038,48.513,0.759,103.963,48.364,0.198,0.297
596,2.200,255,255,255,51.438,49.653,5.742,50.743,48.662,1.487,2.081
597,0.010,255,255,255,102.229,48.711,0.280,102.179,48.662,0.099,0.099
598,0.039,255,255,255,102.229,49.157,0.875,102.179,48.959,0.099,0.396
599,1.424,255,255,255,79.324,49.827,4.365,78.691,49.157,1.288,1.388
600,0.128,255,255,255,102.275,49.916,1.948,102.179,49.454,0.198,0.892
601,0.010,255,255,255,7.780,49.603,0.280,7.730,49.554,0.099,0.099
602,0.010,255,255,255,104.310,49.603,0.280,104.261,49.554,0.099,0.099
603,0.010,255,255,255,7.780,49.900,0.280,7.730,49.851,0.099,0.099
604,0.059,255,255,255,7.714,50.379,1.155,7.631,50.148,0.198,0.496
605,0.010,255,255,255,104.310,50.198,0.280,104.261,50.148,0.099,0.099
606,0.020,255,255,255,35.282,50.396,0.420,35.183,50.346,0.198,0.099
607,0.010,255,255,255,102.328,50.792,0.280,102.279,50.743,0.099,0.099
608,0.010,255,255,255,7.681,50.892,0.280,7.631,50.842,0.099,0.099
609,0.039,255,255,255,102.328,51.139,0.875,102.279,50.941,0.099,0.396
610,0.029,255,255,255,102.361,51.585,0.841,102.279,51.437,0.198,0.297
611,0.010,255,255,255,104.211,51.684,0.280,104.162,51.635,0.099,0.099
612,0.020,255,255,255,102.378,51.883,0.420,102.279,51.833,0.198,0.099
613,0.530,255,255,255,63.937,52.477,2.615,63.528,52.031,0.793,0.892
614,0.029,255,255,255,102.394,52.147,0.561,102.279,52.031,0.198,0.198
615,0.462,255,255,255,7.723,53.694,6.801,7.532,52.130,0.297,3.072
616,0.324,255,255,255,68.097,52.525,1.996,67.789,52.229,0.694,0.595
617,0.010,255,255,255,104.112,52.279,0.280,104.063,52.229,0.099,0.099
618,0.010,255,255,255,102.427,52.378,0.280,102.378,52.329,0.099,0.099
619,0.020,255,255,255,104.063,52.477,0.420,103.963,52.428,0.198,0.099
620,0.079,255,255,255,104.273,52.812,1.378,103.963,52.626,0.496,0.297
621,0.069,255,255,255,102.356,53.766,1.634,102.279,53.419,0.198,0.694
622,2.956,255,255,255,103.861,56.860,19.041,103.071,53.914,1.288,6.938
623,0.511,255,255,255,1.275,55.727,5.448,1.090,54.410,0.496,2.279
624,0.648,255,255,255,18.745,54.833,2.871,18.335,54.410,0.892,0.892
625,0.010,255,255,255,102.427,54.757,0.280,102.378,54.707,0.099,0.099
626,0.088,255,255,255,5.269,55.197,1.039,5.154,55.004,0.297,0.396
627,0.010,255,255,255,7.780,55.351,0.280,7.730,55.302,0.099,0.099
628,0.010,255,255,255,103.121,56.342,0.280,103.071,56.293,0.099,0.099
629,0.010,255,255,255,39.792,56.739,0.280,39.742,56.689,0.099,0.099
630,0.226,255,255,255,5.354,57.558,2.543,5.253,56.987,0.198,1.189
631,0.020,255,255,255,103.418,57.284,0.479,103.369,57.185,0.099,0.198
632,0.010,255,255,255,1.338,57.928,0.280,1.288,57.879,0.099,0.099
633,0.491,255,255,255,16.973,58.465,2.533,16.551,58.077,0.793,0.793
634,0.029,255,255,255,2.032,58.325,0.677,1.982,58.176,0.099,0.297
635,0.020,255,255,255,1.734,59.068,0.479,1.685,58.969,0.099,0.198
636,0.029,255,255,255,2.131,59.117,0.677,2.081,58.969,0.099,0.297
637,0.020,255,255,255,1.536,59.365,0.479,1.487,59.266,0.099,0.198
638,0.020,255,255,255,1.833,59.365,0.479,1.784,59.266,0.099,0.198
639,0.020,255,255,255,2.131,59.464,0.479,2.081,59.365,0.099,0.198
640,0.010,255,255,255,1.536,59.613,0.280,1.487,59.563,0.099,0.099
641,25.292,255,255,255,13.663,82.294,135.547,1.784,59.663,34.886,41.922
642,0.039,255,255,255,2.230,59.861,0.875,2.180,59.663,0.099,0.396
643,0.010,255,255,255,103.121,59.811,0.280,103.071,59.762,0.099,0.099
644,0.079,255,255,255,1.648,60.257,1.750,1.586,59.861,0.198,0.793
645,0.039,255,255,255,103.567,60.158,0.561,103.468,60.059,0.198,0.198
646,0.049,255,255,255,103.517,60.604,1.073,103.468,60.356,0.099,0.496
647,0.029,255,255,255,1.734,60.901,0.677,1.685,60.753,0.099,0.297
648,0.010,255,255,255,3.320,60.802,0.280,3.271,60.753,0.099,0.099
649,34.005,255,255,255,93.209,80.967,150.220,74.429,60.951,29.138,37.463
650,0.010,255,255,255,3.518,61.298,0.280,3.469,61.248,0.099,0.099
651,0.010,255,255,255,2.825,61.496,0.280,2.775,61.446,0.099,0.099
652,0.010,255,255,255,29.683,62.190,0.280,29.633,62.140,0.099,0.099
653,0.020,255,255,255,29.038,62.586,0.420,28.939,62.537,0.198,0.099
654,0.020,255,255,255,29.038,62.784,0.420,28.939,62.735,0.198,0.099
655,0.039,255,255,255,29.038,63.032,0.561,28.939,62.933,0.198,0.198
656,0.010,255,255,255,27.998,63.181,0.280,27.948,63.131,0.099,0.099
657,0.010,255,255,255,102.229,64.370,0.280,102.179,64.321,0.099,0.099
658,0.010,255,255,255,2.428,64.568,0.280,2.379,64.519,0.099,0.099
659,0.069,255,255,255,102.102,64.696,1.039,101.981,64.519,0.297,0.396
660,0.010,255,255,255,2.527,64.767,0.280,2.478,64.717,0.099,0.099
661,1.444,255,255,255,26.415,65.863,4.365,25.768,65.213,1.288,1.388
662,0.069,255,255,255,101.011,65.616,1.436,100.891,65.312,0.297,0.595
663,0.020,255,255,255,47.571,66.055,0.420,47.472,66.005,0.198,0.099
664,0.010,255,255,255,100.842,66.253,0.280,100.792,66.204,0.099,0.099
665,0.020,255,255,255,3.023,66.600,0.479,2.973,66.501,0.099,0.198
